Keywords,Text,Target 1,Stance 1,Domain,In Use
静默,这个世界我Tomato的，cinema的。我能有多坚强，不堪一击好不好呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜，咱也妹朋友，也妹朋友有iPad，静默管理买的线也进不来吧，以后数据线记得买两根。大不了不交作业直接不要脸开摆。,物流受阻,反对,新冠疫情,1
静默,心情不舒服 ，成年人的世界或许是无助，遇到问题没必要刨根问底。自认为是好同事好朋友的人，今天发现被删除了！是不是有些无语，是静默吧！,成年人的世界,反对,新冠疫情,1
静默,心情不舒服 ，成年人的世界或许是无助，遇到问题没必要刨根问底。自认为是好同事好朋友的人，今天发现被删除了！是不是有些无语，是静默吧！,删除好友,反对,新冠疫情,1
封控,DAY4 真的是都被我爸气死一大早把我叫下来做核酸，还没清醒呢懵懵的就跑下去了结果到那看了下群消息今天是按楼栋做核酸，没叫到楼号的别下来码都已经扫了，走又走不了问了一下楼号cnm都是封控楼的楼号真他妈绝了，回去跟我爸说的时候他还死不承认，说核酸今天十二点结束我：你都看到这里了就没看到上一句封控楼的十二点之前结束吗？？！！我们是下午做的好吧我爸：你那么聪明以后自己做好了，以后再也不叫你了！！讨厌鬼,核酸,反对,新冠疫情,1
封控,DAY4 真的是都被我爸气死一大早把我叫下来做核酸，还没清醒呢懵懵的就跑下去了结果到那看了下群消息今天是按楼栋做核酸，没叫到楼号的别下来码都已经扫了，走又走不了问了一下楼号cnm都是封控楼的楼号真他妈绝了，回去跟我爸说的时候他还死不承认，说核酸今天十二点结束我：你都看到这里了就没看到上一句封控楼的十二点之前结束吗？？！！我们是下午做的好吧我爸：你那么聪明以后自己做好了，以后再也不叫你了！！讨厌鬼,封控,反对,新冠疫情,1
新冠疫苗,给大家科普一下中国基础疾病人数：心血管疾病患者3.3亿慢性肝病患者4.47亿糖尿病患者1.3亿终末期肾病（包括尿毒症）超290万（2017）在透析患者例数超63万（2019）癌症患者仅一年新发病例457万例（2020）脑卒中患者2800万艾滋病患105万嗯，然后你不打疫苗、躺平还觉得新冠和你没关系。祝身体健康。,不打疫苗,反对,新冠疫情,1
支持防控,深圳西乡，西乡街道办劳动社区恶意赋我先生红码，原因是我先生为“西乡碧海新苑b高风险外溢人员”而我们三年来家庭住址在“西乡松茂御龙湾9栋2702”，外溢从何而来？现孩子不能上学，先生不能上班，且没有红头文件支持我们居家办公学习。我们多次投诉到12345，目前并没解决，接下来我们会投诉到国家卫健委疫情防控电话，一投到底，希望有关部门严格执法，查处相关捏造虚假事实的工作人员，不能寒了老百姓的心.,恶意赋红码,反对,新冠疫情,1
口罩,看了一眼小区物业群，2楼有确诊，整栋楼都封了，其他邻居说正在统计人数。想了想老妈坐了电梯，又是三高，我真的不可以让她有任何事。深呼吸让自己不要慌，去她房间把她的衣服都拿出来消毒，把她叫醒问有没有戴好口罩。又查了查如果不想被拉走要怎么办，不想做核酸，可以接受自测抗原怎么办。一直不舍得也 勇气看tbbt最后一集，因为从来都不是一个擅长告别的人，也是真情实感到陪伴可以缓解恐惧。,疫情封楼,反对,新冠疫情,1
封控,今日天气依依旧旧是穿短袖虽说是雨天，但一会晴一会阴，而且晴的时候是巨大太阳。衣物好潮疫情封控了，家门上被贴了封条……,被疫情封的一天,反对,新冠疫情,1
封控,有时候想想一个人过一辈子也挺好的只要别再给我封家里了我想去海边看日出 去山顶看日落想去重庆吃爆辣的火锅 想去福州吃糯叽叽的美食我想自由且热烈的活着而不是封控在家哪儿都去不了,疫情封家,反对,新冠疫情,1
支持静默,我们支持科学防疫，停摆静默也一直都在配合，但是不能支持一边静默一边把居民聚集起来做核酸，更拒绝层层加码。建议以小区为单位设立日常核酸检测点，身体有不适症状表现在自行购买检测盒子检测后再前往检测点检测，确诊后联系疾控中心分症状等级以居家、方舱、定点医院分级进行隔离或医治，隐瞒不报拖到重症才就医的自费治疗不报销并追责。,隐瞒不报,反对,新冠疫情,1
静默,我要发疯了 开始静默 没有外卖 如果有外卖 放在栅栏外面 我自己去拿 不接触 OK的 但是现在没有外卖了 不知道那些人怎么熬过来的 在家里那么久,静默,反对,新冠疫情,1
防疫,这三年，对于封控，对于那些层层加码的防疫，我是没有体验和发言权的——生活在一个桃源似的小城，整三年，我不过也就打了两针疫苗，做了不超十次的核酸，费了几十个口罩而已。可为何一年半前，我就是一名坚定的“共存派”了？因为不自由，因为出入省、市不自由，因为出入学校、图书馆、博物馆不自由，而我更怕，将来的某一天，出入小区、家门的不自由，也会加于我身。何况，这一切，不科学，非必要，无意义。,层层加码,反对,新冠疫情,1
新冠共存,为什么有时候想到新冠一点也不可怕，有时候又觉得很可怕呢，我的心里有两种感觉共存一瞬间我明白了病毒是不可怕的，可怕的是那些人那些事我们无力，因为这不是靠自己努努力就一定能成功的事情。一点安抚着家里老小一边“正常”上班，家难回，人难归。我们是被选中在历史的长河中书写这一笔，但在当下，还是希望这一笔尽量短一些吧,疫情下的生活,反对,新冠疫情,1
静默,8.12号拉萨疫情静默，持续爆发，9.27申请离藏，10.2到海伦，居家3天。10.12出发沈阳，酒店饭店两点一线，10.18返回海伦，要求居家7天，10.20海伦疫情静默至今我要疯了,静默,反对,新冠疫情,1
静默,8.12号拉萨疫情静默，持续爆发，9.27申请离藏，10.2到海伦，居家3天。10.12出发沈阳，酒店饭店两点一线，10.18返回海伦，要求居家7天，10.20海伦疫情静默至今我要疯了,疫情隔离,反对,新冠疫情,1
居家办公,早上还在说自己是天选打工人 晚上就得知下个月准备居家办公害 那也没事，有老爹老娘撑着情况也不算太糟糕～在家好好呆着 也应该是有机会去内观流的训练营了 2广州,居家办公,反对,新冠疫情,1
支持静默,感觉又回到了三年前，虽然静默，但各小区封控，路上的车辆很少，城市又如按下暂停键，微信群中讨论最多的就是各地爆出的封控新闻，不想多做评价，或许太敏感，只是这样的生活三年了，也有很多防疫人员付出了巨大心血，但这样的现状如果持续，会好吗？支持吗？小区的超市排了长队买菜，排队的人焦急看着超市内，还剩下什么，唯一高兴的，超市老板，脸上的笑容，发自内心吧买菜，备货，清东西，看书，喝茶，自己做饭的一天，安,疫情管控,反对,新冠疫情,1
口罩,最近大家有没有发现，身边很多人都感冒了，我身边的人这次感冒周期很长，症状很相似，大家平时又戴口罩，不大传染。受电影影响，严重怀疑是不是某国故意投放了某些病毒，，，，，（也不知道这话能说不，不能说我立马删）,感冒,反对,新冠疫情,1
疫苗,不知道在恐慌什么，都是前两年的疫苗，就是吃饭拉屎都五谷轮回不知多少回了，更何况这，那疫苗了。烦死平台上乱带节奏的人！,带节奏,反对,新冠疫情,1
封控,突然收到多年不联系的同学祝福才想起来今天农历生日当今处在高风险封控区蛋糕是不敢想了希望新历生日能有蛋糕吃 我馋很久了,高风险,反对,新冠疫情,1
居家办公,今天冷到我以为自己回了快乐老家 晚上擦面霜的时候都要嫌弃面霜好冰的程度给漏奶华赶紧穿上了新买的东北大花袄中午 烧了漂亮的五花肉给我做了饭 趁着这周公司还在居家办公赶紧压榨他晚上去排队吃了美蛙鱼头 冷飕飕的天好多人吃火锅总有种在跨年的错觉两个人虽然没洗脸没刷牙没洗头 但还是自信的戴上口罩当了回无脸帅哥无脸美女最近要多出门 要无比的珍惜每次出门 2广州,冷飕飕的天,反对,新冠疫情,1
口罩,昨天临走前在我家翻出来了一个某国产汽车品牌的口罩，问题是我家车不是这个牌子的。回来后把衣服洗了。太困了，睡着了没晾。今天也忘了，刚刚想起来，赶紧把衣服晾了，这时这个口罩从裤口袋里掉了出来。经过清洗，甩干，又捂了一夜，这个口罩没破没烂毫发无伤，我就说昨天在机场就走了短短两步路，怎么把我捂得喘不上来气儿感觉快窒息了。别做车了，做口罩吧。,国产汽车品牌,反对,新冠疫情,1
加强针,长大以后才知道，根本就没有“等到 就好了”这样的止痛药。成长是强心针，是加强针疫苗，而痛苦不会消失，还会变异。只有杀不死的才能更强大。当你老了，杀不动了，好在还有衰老，因为衰老是麻药，是安慰剂，是最后的避风港。,成长,反对,新冠疫情,1
新冠共存,建议支持共存的人可以先感染至少三次给全国人民做个示范，毕竟这个病毒一两次都不会太严重，三四次比较要命，想看第五六次的人现身说法,共存,反对,新冠疫情,1
新冠共存,建议支持共存的人可以先感染至少三次给全国人民做个示范，毕竟这个病毒一两次都不会太严重，三四次比较要命，想看第五六次的人现身说法,病毒,反对,新冠疫情,1
新冠共存,熬吧，什么时候大众熬不住了，接受要与新冠共存的事实了，有太多事情比新冠重要了，熬不住了，什么时候这日子才算结束,与新冠共存,反对,新冠疫情,1
支持静默,谁支持防1我建议你立马搬去新疆先静默108天，然后再回原籍封闭管理7天，出来了也别和外界接触，因为你是世界上最纯净、心灵最美丽、最尊老爱幼的一份子怎么能被污染呢支持防1就是和受苦难的大多数作对，就是和人敏作对，更是和科学理性作对，完全就是极端分子。本人已经跳过理性讨论，直接放肆骂放肆杀杀杀！！！,防疫,反对,新冠疫情,1
